SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-4-2022,Condo/Co-op,3531 Washington St Ph 518,Boston,MA,02130,615000,1,1.0,Boston,868,,2019,15,709,568,Sold,,,https://www.redfin.com/MA/Boston/3531-Washington-St-02130/unit-518/home/160713417,MLS PIN,72940526,N,Y,42.3046968,-71.1092783
PAST SALE,February-25-2022,Condo/Co-op,986 Memorial Dr #404,Cambridge,MA,02138,1415000,2,2.0,Cambridge,1535,,1900,22,922,1702,Sold,,,https://www.redfin.com/MA/Cambridge/986-Memorial-Dr-02138/unit-404/home/176340009,MLS PIN,72891404,N,Y,42.3729309,-71.1254445
PAST SALE,January-7-2022,Condo/Co-op,2 Sinclair #302,Boston,MA,02134,689000,1,1.0,Allston,755,,2021,71,913,501,Sold,,,https://www.redfin.com/MA/Boston/2-Sinclair-Pl-02134/unit-302/home/176495411,MLS PIN,72898655,N,Y,42.353908,-71.1399501
PAST SALE,January-31-2022,Townhouse,241 Perkins St Unit I602,Boston,MA,02130,915000,2,2.0,Jamaica Plain,1521,1869,1976,47,602,1020,Sold,,,https://www.redfin.com/MA/Boston/241-Perkins-St-02130/unit-I602/home/176796868,MLS PIN,72910536,N,Y,42.320838,-71.1235226
PAST SALE,February-18-2022,Condo/Co-op,50 Hichborn #208,Boston,MA,02135,878000,2,2.0,Brighton,1161,,2020,29,756,491,Sold,,,https://www.redfin.com/MA/Boston/50-Hichborn-St-02135/unit-208/home/177073806,MLS PIN,72916601,N,Y,42.3557395,-71.1429197
PAST SALE,February-28-2022,Condo/Co-op,147 Kent St #3,Brookline,MA,02445,2800000,3,2.5,Brookline,1883,,2021,19,1487,714,Sold,,,https://www.redfin.com/MA/Brookline/147-Kent-St-02446/unit-3/home/177533554,MLS PIN,72926042,N,Y,42.3360918,-71.1131702
PAST SALE,February-24-2022,Condo/Co-op,30 Everett,Boston,MA,02130,991000,2,1.5,Jamaica Plain,1389,,1899,23,713,212,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/30-Everett-St-02130/Ph/home/177914541,MLS PIN,72935086,N,Y,42.30896,-71.1088406
PAST SALE,March-15-2022,Townhouse,101 Carolina Ave #101,Boston,MA,02130,1499000,3,2.5,Jamaica Plain,1971,12600,2021,4,761,310,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/101-Carolina-Ave-02130/unit-101/home/177943179,MLS PIN,72936580,N,Y,42.3078126,-71.1115919
PAST SALE,February-16-2022,Condo/Co-op,11 Grovenor Rd #6,Boston,MA,02130,850000,3,1.5,Jamaica Plain,1410,,1910,31,603,246,Sold,,,https://www.redfin.com/MA/Boston/11-Grovenor-Rd-02130/unit-6/home/9139653,MLS PIN,72935747,N,Y,42.3144269,-71.1145397
PAST SALE,February-25-2022,Condo/Co-op,76 Elm St #107,Boston,MA,02130,485000,1,1.0,Jamaica Plain,810,70326,1926,22,599,607,Sold,,,https://www.redfin.com/MA/Jamaica-Plain/76-Elm-St-02130/unit-107/home/39912609,MLS PIN,72935047,N,Y,42.3090383,-71.1108276
PAST SALE,March-16-2022,Condo/Co-op,210 Allandale Rd Unit 2C,Boston,MA,02467,1485000,2,2.5,Jamaica Plain,2699,2699,1989,3,550,1624,Sold,,,https://www.redfin.com/MA/Chestnut-Hill/210-Allandale-Rd-02467/unit-2C/home/9300061,MLS PIN,72926588,N,Y,42.3015826,-71.1392506
PAST SALE,,Condo/Co-op,33 Calumet St #3,Boston,MA,02120,593300,4,2.0,,1257,,1900,,472,,,,,https://www.redfin.com/MA/Boston/33-Calumet-St-02120/unit-3/home/21717451,,,N,Y,42.3329083,-71.1056036
PAST SALE,,Condo/Co-op,47 Forbes St #1,Boston,MA,02130,1069150,3,2.0,,2115,,1910,,506,,,,,https://www.redfin.com/MA/Boston/47-Forbes-St-02130/unit-1/home/56474228,,,N,Y,42.3209257,-71.1067619
PAST SALE,March-17-2022,Condo/Co-op,6 Radcliffe Rd Unit B,Boston,MA,02134,423000,2,1.0,Allston,750,750,1912,2,564,260,Sold,,,https://www.redfin.com/MA/Boston/6-Radcliffe-Rd-02134/unit-B/home/8985340,MLS PIN,72938746,N,Y,42.350766,-71.134042
PAST SALE,March-17-2022,Condo/Co-op,75 Verndale St Unit -,Brookline,MA,02446,2088000,4,4.5,Coolidge Corner,2320,5537,2021,2,900,,Sold,,,https://www.redfin.com/MA/Brookline/75-Verndale-St-02446/Unit/home/175546387,MLS PIN,72855973,N,Y,42.3471407,-71.1324811
PAST SALE,February-9-2022,Multi-Family (2-4 Unit),203 Lexington St,Boston,MA,02128,755000,6,3.0,East Boston,2546,2010,1900,38,297,,Sold,,,https://www.redfin.com/MA/Boston/203-Lexington-St-02128/home/9106579,MLS PIN,72893072,N,Y,42.379477,-71.0323076
PAST SALE,March-4-2022,Condo/Co-op,150 Orleans St #505,Boston,MA,02128,630000,2,1.0,East Boston's Jeffries Point,840,,1920,15,750,529,Sold,,,https://www.redfin.com/MA/Boston/150-Orleans-St-02128/unit-505/home/9107454,MLS PIN,72936993,N,Y,42.3704736,-71.0360104
PAST SALE,December-29-2021,Condo/Co-op,182 Cottage St #201,Boston,MA,02128,467500,2,1.0,Boston,827,827,1910,80,565,366,Sold,,,https://www.redfin.com/MA/Boston/182-Cottage-St-02128/unit-201/home/9107678,MLS PIN,72905353,N,Y,42.370352,-71.0325114
PAST SALE,February-28-2022,Single Family Residential,142 Wordsworth St,Boston,MA,02128,770000,4,3.0,Harborview,2401,2850,1910,19,321,,Sold,,,https://www.redfin.com/MA/Boston/142-Wordsworth-St-02128/home/9110961,MLS PIN,72942406,N,Y,42.3830848,-71.014327
PAST SALE,December-21-2021,Single Family Residential,149 Maverick St,Boston,MA,02128,760000,3,3.5,East Boston,1510,667,1920,88,503,,Sold,,,https://www.redfin.com/MA/Boston/149-Maverick-St-02128/home/9112365,MLS PIN,72894236,N,Y,42.3697393,-71.0383203
PAST SALE,February-18-2022,Multi-Family (2-4 Unit),25 Gove St,Boston,MA,02128,835000,8,3.0,East Boston's Jeffries Point,2087,1250,1900,29,400,,Sold,,,https://www.redfin.com/MA/Boston/25-Gove-St-02128/home/9116445,MLS PIN,72921565,N,Y,42.3716881,-71.0379686
PAST SALE,February-7-2022,Multi-Family (2-4 Unit),85 Byron St,Boston,MA,02128,780000,4,2.0,East Boston,2100,3930,1910,40,371,,Sold,,,https://www.redfin.com/MA/Boston/85-Byron-St-02128/home/9121286,MLS PIN,72928963,N,Y,42.384198,-71.0182273
PAST SALE,January-14-2022,Condo/Co-op,19 Murray Ct #1,Boston,MA,02128,390000,1,1.0,East Boston's Jeffries Point,714,601,1900,64,546,160,Sold,,,https://www.redfin.com/MA/Boston/19-Murray-Ct-02128/unit-1/home/9328921,MLS PIN,72923650,N,Y,42.3673061,-71.0374498
PAST SALE,February-7-2022,Condo/Co-op,156 Porter St #152,Boston,MA,02128,365000,1,1.0,East Boston's Jeffries Point,809,809,1910,40,451,227,Sold,,,https://www.redfin.com/MA/Boston/156-Porter-St-02128/unit-152/home/11740617,MLS PIN,72822727,N,Y,42.3712864,-71.0324121
PAST SALE,March-4-2022,Multi-Family (2-4 Unit),38 Morris St,Boston,MA,02128,925000,6,3.0,East Boston,2232,1500,1910,15,414,,Sold,,,https://www.redfin.com/MA/Boston/38-Morris-St-02128/home/11835401,MLS PIN,72820010,N,Y,42.3757598,-71.0330175
PAST SALE,February-1-2022,Condo/Co-op,32 Haynes St #2,Boston,MA,02128,447000,2,1.0,East Boston's Jeffries Point,750,750,1900,46,596,150,Sold,,,https://www.redfin.com/MA/Boston/32-Haynes-St-02128/unit-2/home/18977405,MLS PIN,72912745,N,Y,42.3666891,-71.0376935
PAST SALE,March-10-2022,Condo/Co-op,150 Orleans St #205,Boston,MA,02128,615000,2,1.0,East Boston's Jeffries Point,840,871,1924,9,732,575,Sold,,,https://www.redfin.com/MA/Boston/150-Orleans-St-02128/unit-205/home/9107395,MLS PIN,72934987,N,Y,42.3704736,-71.0360104
PAST SALE,January-28-2022,Condo/Co-op,135 Seaport Blvd #1902,Boston,MA,02210,3495000,3,3.5,Seaport District,1891,,2020,50,1848,3994,Sold,,,https://www.redfin.com/MA/Boston/135-Seaport-Blvd-02210/unit-1902/home/170457220,MLS PIN,72914801,N,Y,42.3509604,-71.0439013
PAST SALE,January-14-2022,Condo/Co-op,133 Seaport Blvd #2002,Boston,MA,02210,2495000,2,2.5,Seaport District,1344,,2019,64,1856,2399,Sold,,,https://www.redfin.com/MA/Boston/133-Seaport-Blvd-02210/unit-2002/home/173266915,MLS PIN,72914812,N,Y,42.3505253,-71.0436017
PAST SALE,December-23-2021,Condo/Co-op,347 Maverick #2,Boston,MA,02128,805000,2,2.0,East Boston's Jeffries Point,1150,,2021,86,700,340,Sold,,,https://www.redfin.com/MA/Boston/347-Maverick-St-02128/unit-2/home/174457406,MLS PIN,72786745,N,Y,42.3663291,-71.0304388
PAST SALE,March-4-2022,Condo/Co-op,647 Bennington St #2,Boston,MA,02128,550000,3,2.0,East Boston,1595,,1875,15,345,200,Sold,,,https://www.redfin.com/MA/Boston/647-Bennington-St-02128/unit-2/home/174972098,MLS PIN,72913593,N,Y,42.3835115,-71.015302
PAST SALE,January-3-2022,Condo/Co-op,57 Saratoga #5,Boston,MA,02128,805000,2,2.0,East Boston,1153,,2021,75,698,350,Sold,,,https://www.redfin.com/MA/Boston/57-Saratoga-St-02128/unit-5/home/175105423,MLS PIN,72901068,N,Y,42.3761443,-71.0370004
PAST SALE,January-7-2022,Condo/Co-op,133 Seaport Blvd #2016,Boston,MA,02210,1625000,1,1.0,Seaport District,777,,2019,71,2091,1650,Sold,,,https://www.redfin.com/MA/Boston/133-Seaport-Blvd-02210/unit-2016/home/175154772,MLS PIN,72910604,N,Y,42.3505253,-71.0436017
PAST SALE,,Condo/Co-op,300 4 Blvd Unit 8J,Boston,MA,02210,4200000,2,3.0,,1831,,2017,,2294,,,,,https://www.redfin.com/MA/Boston/300-4-Blvd-02210/unit-8J/home/175645171,,,N,Y,42.3525898,-71.0423249
PAST SALE,January-14-2022,Condo/Co-op,287 Maverick Unit 2-10,Boston,MA,02128,532500,1,1.0,East Boston's Jeffries Point,791,,2021,64,673,348,Sold,,,https://www.redfin.com/MA/Boston/287-Maverick-St-02128/unit-210/home/175656879,MLS PIN,72915121,N,Y,42.367297,-71.032965
PAST SALE,December-30-2021,Condo/Co-op,99 Sumner Unit U: 615,Boston,MA,02128,899000,1,1.0,East Boston,776,,2021,79,1159,676,Sold,,,https://www.redfin.com/MA/Boston/99-Sumner-St-02128/unit-U-615/home/175859774,MLS PIN,72871959,N,Y,42.3699046,-71.0422875
PAST SALE,March-4-2022,Condo/Co-op,10-16 Everett St #303,Boston,MA,02128,480000,1,1.0,East Boston's Jeffries Point,687,99999999,2020,15,699,350,Sold,,,https://www.redfin.com/MA/East-Boston/10-Everett-St-02128/unit-303/home/176329910,MLS PIN,72890756,N,Y,42.3686225,-71.0370681
PAST SALE,February-11-2022,Condo/Co-op,37 Horace St #102,Boston,MA,02128,599900,2,2.0,East Boston,1140,,2021,36,526,275,Sold,,,https://www.redfin.com/MA/Boston/37-Horace-St-02128/unit-102/home/176510561,MLS PIN,72899849,N,Y,42.3815882,-71.0183666
PAST SALE,January-31-2022,Condo/Co-op,43 Wordsworth #1,Boston,MA,02128,520000,3,2.0,East Boston,841,,1899,47,618,190,Sold,,,https://www.redfin.com/MA/Boston/43-Wordsworth-St-02128/unit-1/home/176556680,MLS PIN,72901219,N,Y,42.3848603,-71.017763
PAST SALE,March-8-2022,Condo/Co-op,37 Horace St #203,Boston,MA,02128,520000,1,1.0,East Boston,720,,2021,11,722,275,Sold,,,https://www.redfin.com/MA/Boston/37-Horace-St-02128/unit-203/home/176841018,MLS PIN,72911503,N,Y,42.3815882,-71.0183666
PAST SALE,January-14-2022,Condo/Co-op,159 Cowper St #2,Boston,MA,02128,595000,3,2.0,East Boston,1031,4500,1905,64,577,201,Sold,,,https://www.redfin.com/MA/Boston/159-Cowper-St-02128/unit-2/home/177043911,MLS PIN,72915323,N,Y,42.3817441,-71.0138626
PAST SALE,March-8-2022,Condo/Co-op,135 Seaport Blvd #1508,Boston,MA,02210,1029000,1,1.0,Seaport District,664,,2020,11,1550,1315,Sold,,,https://www.redfin.com/MA/Boston/135-Seaport-Blvd-02210/unit-1508/home/177630829,MLS PIN,72927905,N,Y,42.3499752,-71.0435321
PAST SALE,February-14-2022,Condo/Co-op,37 Horace St #302,Boston,MA,02128,839000,3,2.0,East Boston,1300,,2021,33,645,299,Sold,,,https://www.redfin.com/MA/Boston/37-Horace-St-02128/unit-302/home/177681555,MLS PIN,72929032,N,Y,42.3815882,-71.0183666
PAST SALE,February-14-2022,Condo/Co-op,37 Horace St #204,Boston,MA,02128,549900,2,1.0,East Boston,855,,2021,33,643,299,Sold,,,https://www.redfin.com/MA/Boston/37-Horace-St-02128/unit-204/home/177791531,MLS PIN,72930259,N,Y,42.3815882,-71.0183666
PAST SALE,March-14-2022,Condo/Co-op,116 Bennington #3,Boston,MA,02128,689000,3,2.0,East Boston's Eagle Hill,960,,1900,5,718,250,Sold,,,https://www.redfin.com/MA/Boston/116-Bennington-St-02128/unit-3/home/176341888,MLS PIN,72934464,N,Y,42.3766248,-71.034664
PAST SALE,January-27-2022,Condo/Co-op,35 Chelsea St #3,Boston,MA,02128,864000,2,2.5,East Boston,1428,,1910,51,605,371,Sold,,,https://www.redfin.com/MA/Boston/35-Chelsea-St-02128/unit-3/home/109169633,MLS PIN,72924835,N,Y,42.3707198,-71.0374498
PAST SALE,February-25-2022,Condo/Co-op,186-188 Paris St #1,Boston,MA,02128,585000,2,2.0,East Boston,945,,2017,22,619,385,Sold,,,https://www.redfin.com/MA/Boston/186-Paris-St-02128/unit-1/home/113651641,MLS PIN,72931681,N,Y,42.374358,-71.0357009
PAST SALE,February-24-2022,Condo/Co-op,50 Liberty Dr Unit 11-L,Boston,MA,02210,3275000,2,2.5,Seaport District,1537,,2018,23,2131,1839,Sold,,,https://www.redfin.com/MA/Boston/50-Liberty-Dr-02210/unit-11L/home/171788693,MLS PIN,72926223,N,Y,42.3541299,-71.0446423
PAST SALE,,Condo/Co-op,65 W 9th St,Boston,MA,02127,1875000,2,3.5,,2521,,1987,,744,,,,,https://www.redfin.com/MA/Boston/65-W-9th-St-02127/home/9051889,,,N,Y,42.3350165,-71.0550102
PAST SALE,March-2-2022,Single Family Residential,20 Potosi,Boston,MA,02122,875000,9,2.0,Dorchester's Meeting House Hill,2535,4043,1900,17,345,,Sold,,,https://www.redfin.com/MA/Dorchester/20-Potosi-St-02122/home/9077733,MLS PIN,72932859,N,Y,42.3066684,-71.0647962
PAST SALE,February-4-2022,Multi-Family (2-4 Unit),267 Normandy St,Boston,MA,02121,700000,8,3.5,Dorchester,3446,4396,1905,43,203,,Sold,,,https://www.redfin.com/MA/Boston/267-Normandy-St-02121/home/9078661,MLS PIN,72879885,N,Y,42.3041088,-71.0840861
PAST SALE,February-10-2022,Multi-Family (2-4 Unit),61 Crescent Ave,Boston,MA,02125,1360000,9,3.0,Dorchester's Savin Hill,3479,1927,1905,37,391,,Sold,,,https://www.redfin.com/MA/Boston/61-Crescent-Ave-02125/home/9083934,MLS PIN,72933546,N,Y,42.3187897,-71.0534446
PAST SALE,December-21-2021,Multi-Family (2-4 Unit),15 Washburn St,Boston,MA,02125,1120000,7,4.0,Dorchester,2456,2700,1905,88,456,,Sold,,,https://www.redfin.com/MA/Boston/15-Washburn-St-02125/home/9099201,MLS PIN,72918042,N,Y,42.3256971,-71.0574607
PAST SALE,February-16-2022,Condo/Co-op,269 K St #2,Boston,MA,02127,625000,2,2.0,South Boston,1256,1256,1890,31,498,225,Sold,,,https://www.redfin.com/MA/Boston/269-K-St-02127/unit-2/home/9185692,MLS PIN,72935816,N,Y,42.3343243,-71.0375068
PAST SALE,January-19-2022,Single Family Residential,397 E 5Th St,Boston,MA,02127,1240000,3,2.5,Boston,2148,1397,1900,59,577,,Sold,,,https://www.redfin.com/MA/Boston/397-E-5th-St-02127/home/9188557,MLS PIN,72926589,N,Y,42.3336852,-71.0435807
PAST SALE,December-28-2021,Multi-Family (2-4 Unit),348-350 Dorchester St,Boston,MA,02127,1030000,5,2.0,South Boston,2340,2005,1905,81,440,,Sold,,,https://www.redfin.com/MA/Boston/348-Dorchester-St-02127/home/9196473,MLS PIN,72911835,N,Y,42.3305202,-71.0547655
PAST SALE,January-21-2022,Single Family Residential,8 Kemble Pl,Boston,MA,02127,600000,3,1.0,South Boston,878,858,1890,57,683,,Sold,,,https://www.redfin.com/MA/Boston/8-Kemble-Pl-02127/home/9196774,MLS PIN,72677875,N,Y,42.3377777,-71.0277904
PAST SALE,February-17-2022,Multi-Family (2-4 Unit),793 E 4Th St,Boston,MA,02127,1285000,4,2.0,South Boston,2040,1243,1910,30,630,,Sold,,,https://www.redfin.com/MA/Boston/793-E-4th-St-02127/home/9197615,MLS PIN,72907276,N,Y,42.334667,-71.0319256
PAST SALE,January-5-2022,Condo/Co-op,313 K St #3,Boston,MA,02127,855000,2,2.0,South Boston,1256,1256,1900,73,681,241,Sold,,,https://www.redfin.com/MA/Boston/313-K-St-02127/unit-3/home/9303095,MLS PIN,72891572,N,Y,42.3329588,-71.0375331
PAST SALE,January-18-2022,Townhouse,794 E Seventh St Unit C,Boston,MA,02127,1335000,3,2.5,South Boston's City Point,1697,1501,2000,60,787,532,Sold,,,https://www.redfin.com/MA/Boston/794-E-7th-St-02127/unit-C/home/9303411,MLS PIN,72924197,N,Y,42.3326206,-71.0286744
PAST SALE,February-7-2022,Multi-Family (2-4 Unit),14 Montello St,Boston,MA,02122,1475000,9,5.0,Dorchester's Fields Corner,3988,6567,1900,40,370,,Sold,,,https://www.redfin.com/MA/Boston/14-Montello-St-02122/home/9307868,MLS PIN,72922879,N,Y,42.302337,-71.0614068
PAST SALE,January-14-2022,Condo/Co-op,11 Burrill Pl #2,Boston,MA,02127,410000,1,1.0,South Boston,436,436,1890,64,940,208,Sold,,,https://www.redfin.com/MA/Boston/11-Burrill-Pl-02127/unit-2/home/9327604,MLS PIN,72900973,N,Y,42.3326011,-71.0404478
PAST SALE,December-31-2021,Condo/Co-op,604 Massachusetts Ave #1,Boston,MA,02118,875000,2,1.5,South End,1359,,1886,78,644,200,Sold,,,https://www.redfin.com/MA/Boston/604-Massachusetts-Ave-02118/unit-1/home/11837246,MLS PIN,72904216,N,Y,42.3373607,-71.0777027
PAST SALE,February-8-2022,Condo/Co-op,35 Elmore St #1,Boston,MA,02119,435000,3,2.0,Roxbury,1244,1244,1885,39,350,200,Sold,,,https://www.redfin.com/MA/Boston/35-Elmore-St-02119/unit-1/home/12431641,MLS PIN,72914432,N,Y,42.3202294,-71.0915256
PAST SALE,,Condo/Co-op,730 E 5th St #730,Boston,MA,02127,934000,3,2.0,,1470,,1910,,635,,,,,https://www.redfin.com/MA/Boston/730-E-5th-St-02127/unit-730/home/12432000,,,N,Y,42.3342686,-71.0307378
PAST SALE,February-28-2022,Condo/Co-op,743 E Fourth St #306,Boston,MA,02127,529000,1,1.0,South Boston's City Point,659,659,1899,19,803,365,Sold,,,https://www.redfin.com/MA/Boston/743-E-4th-St-02127/unit-306/home/12443613,MLS PIN,72927484,N,Y,42.3345962,-71.0346872
PAST SALE,February-3-2022,Single Family Residential,63 Beech Gln,Boston,MA,02119,700000,6,1.0,Roxbury's Fort Hill,2280,4493,1850,44,307,,Sold,,,https://www.redfin.com/MA/Boston/63-Beech-Glen-St-02119/home/21719679,MLS PIN,72916387,N,Y,42.3240852,-71.0943691
PAST SALE,January-10-2022,Multi-Family (2-4 Unit),13-A Longfellow St,Boston,MA,02122,925000,9,4.0,Boston,3301,3457,1935,68,280,,Sold,,,https://www.redfin.com/MA/Dorchester/13A-Longfellow-St-02122/home/22077461,MLS PIN,72909356,N,Y,42.302306,-71.06669
PAST SALE,January-10-2022,Townhouse,126 G St #2,Boston,MA,02127,595000,2,1.0,South Boston,558,,1900,68,1066,63,Sold,,,https://www.redfin.com/MA/Boston/126-G-St-02127/unit-2/home/28924186,MLS PIN,72913705,N,Y,42.3315126,-71.0439035
PAST SALE,March-1-2022,Condo/Co-op,772 E 4Th St #1,Boston,MA,02127,990000,2,2.5,South Boston,1713,1713,1900,18,578,243,Sold,,,https://www.redfin.com/MA/Boston/772-E-4th-St-02127/unit-1/home/39599309,MLS PIN,72865423,N,Y,42.3349964,-71.0327304
PAST SALE,,Condo/Co-op,685 E 6th St #1,Boston,MA,02127,960000,3,2.5,,1754,,1900,,547,,,,,https://www.redfin.com/MA/Boston/685-E-6th-St-02127/unit-1/home/40353027,,,N,Y,42.3329913,-71.0328891
PAST SALE,,Condo/Co-op,944 Dorchester Ave #43,Boston,MA,02125,605000,1,1.0,,1077,1077,1910,,562,,,,,https://www.redfin.com/MA/Boston/944-Dorchester-Ave-02125/unit-43/home/45407117,,,N,Y,42.3185087,-71.0560755
PAST SALE,January-14-2022,Condo/Co-op,623 E 2nd St #2,Boston,MA,02127,1059000,2,2.5,South Boston,1412,1412,1900,64,750,180,Sold,,,https://www.redfin.com/MA/Boston/623-E-2nd-St-02127/unit-2/home/45407088,MLS PIN,72918986,N,Y,42.3371611,-71.0382855
PAST SALE,March-8-2022,Condo/Co-op,41 Farragut Rd #3,Boston,MA,02127,1100000,3,2.0,South Boston's City Point,1410,1410,1920,11,780,300,Sold,,,https://www.redfin.com/MA/Boston/41-Farragut-Rd-02127/unit-3/home/11738455,MLS PIN,72898134,N,Y,42.3368539,-71.0254289
PAST SALE,February-18-2022,Condo/Co-op,436 W 4th St #2,Boston,MA,02127,850000,2,2.0,South Boston,1310,,1890,29,649,212,Sold,,,https://www.redfin.com/MA/Boston/436-W-Fourth-St-02127/unit-2/home/52432129,MLS PIN,72918938,N,Y,42.3356831,-71.0476643
PAST SALE,March-1-2022,Townhouse,140 School St #2,Boston,MA,02130,1000000,3,2.0,Jamaica Plain,1928,1928,2013,18,519,200,Sold,,,https://www.redfin.com/MA/Boston/140-School-St-02130/unit-2/home/85680678,MLS PIN,72931505,N,Y,42.3158926,-71.1010076
PAST SALE,February-15-2022,Multi-Family (2-4 Unit),10 Brinton St,Boston,MA,02119,1205000,9,3.0,Roxbury,3285,2678,1900,32,367,,Sold,,,https://www.redfin.com/MA/Boston/10-Brinton-St-02119/home/44497416,MLS PIN,72923021,N,Y,42.3204083,-71.0923695
PAST SALE,January-31-2022,Condo/Co-op,621 E 1St St Unit B5,Boston,MA,02127,1525000,3,2.0,South Boston,1987,,2017,47,767,436,Sold,,,https://www.redfin.com/MA/Boston/621-E-1st-St-02127/unit-B5/home/113208486,MLS PIN,72904615,N,Y,42.3379219,-71.0345943
PAST SALE,March-8-2022,Multi-Family (2-4 Unit),43 Thomas Park,Boston,MA,02127,1160000,3,1.5,South Boston's Dorchester Heights,2035,1230,1890,11,570,,Sold,,,https://www.redfin.com/MA/Boston/43-Thomas-Park-02127/home/9196122,MLS PIN,72928856,N,Y,42.3323422,-71.0470723
PAST SALE,March-10-2022,Condo/Co-op,174 W 9th St #3,Boston,MA,02127,690000,2,2.0,South Boston,1081,,1905,9,638,230,Sold,,,https://www.redfin.com/MA/Boston/174-W-9th-St-02127/unit-3/home/9315023,MLS PIN,72904884,N,Y,42.333909,-71.0531428
PAST SALE,February-15-2022,Condo/Co-op,687 E 6th St #1,Boston,MA,02127,960000,3,2.5,South Boston,1754,,1900,32,547,176,Sold,,,https://www.redfin.com/MA/Boston/685-687-E-6th-St-02127/unit-1/home/145699066,MLS PIN,72926071,N,Y,42.3329803,-71.0328526
PAST SALE,March-1-2022,Townhouse,145 Stoughton St #3,Boston,MA,02125,800000,2,1.5,Boston,1204,,2019,18,664,187,Sold,,,https://www.redfin.com/MA/Dorchester/145-Stoughton-St-02125/unit-3/home/160891541,MLS PIN,72935603,N,Y,42.3147142,-71.0605713
PAST SALE,February-4-2022,Condo/Co-op,88 Wareham #402,Boston,MA,02118,1099000,2,2.0,South End,1123,,2020,43,979,1162,Sold,,,https://www.redfin.com/MA/Boston/88-Wareham-St-02118/unit-402/home/171787556,MLS PIN,72913766,N,Y,42.3388561,-71.0667846
PAST SALE,February-22-2022,Condo/Co-op,1950 Washington St Unit 2G,Boston,MA,02118,822000,2,2.0,South End,1286,,2021,25,639,456,Sold,,,https://www.redfin.com/MA/Boston/1950-Washington-St-02118/unit-2G/home/174778681,MLS PIN,72803990,N,Y,42.3341232,-71.0797023
PAST SALE,February-2-2022,Condo/Co-op,1950 Washington St Unit 3D,Boston,MA,02118,814900,2,2.0,South End,1089,,2021,45,748,403,Sold,,,https://www.redfin.com/MA/Boston/1950-Washington-St-02118/unit-3D/home/174899973,MLS PIN,72883958,N,Y,42.3341232,-71.0797023
PAST SALE,January-20-2022,Condo/Co-op,49 Hamilton St #2,Boston,MA,02125,595000,3,2.0,Boston,1259,,2020,58,473,185,Sold,,,https://www.redfin.com/MA/Dorchester/49-Hamilton-St-02125/unit-2/home/175945494,MLS PIN,72875828,N,Y,42.3083884,-71.0707044
PAST SALE,December-28-2021,Condo/Co-op,1950 Washington St Unit 4G,Boston,MA,02118,895000,2,2.0,South End,1286,,2021,81,696,482,Sold,,,https://www.redfin.com/MA/Boston/1950-Washington-St-02118/unit-4G/home/175955079,MLS PIN,72876311,N,Y,42.3341124,-71.0796055
PAST SALE,December-20-2021,Condo/Co-op,528 E Seventh St Unit 528-1,Boston,MA,02127,585000,2,1.5,South Boston,1000,,1900,89,585,180,Sold,,,https://www.redfin.com/MA/Boston/528-E-7th-St-02127/unit-528-1/home/176721812,MLS PIN,72908028,N,Y,42.3323375,-71.0393151
PAST SALE,January-26-2022,Townhouse,24 Mount Vernon Unit A,Boston,MA,02125,680000,3,2.0,Dorchester,1362,,1995,52,499,250,Sold,,,https://www.redfin.com/MA/Boston/24-Mount-Vernon-St-02125/unit-A/home/176732193,MLS PIN,72908874,N,Y,42.322203,-71.0578785
PAST SALE,January-13-2022,Condo/Co-op,11 Sudan #3,Boston,MA,02125,655000,3,2.0,Dorchester's Savin Hill,1125,2368,1905,65,582,145,Sold,,,https://www.redfin.com/MA/Boston/11-Sudan-St-02125/unit-3/home/177042752,MLS PIN,72915172,N,Y,42.3166193,-71.0560678
